stock,enddate,current_ratio,debt_to_equity,roe,totalassets,cash,inventory,netreceivables,longtermdebt,debt_to_assets,cash_to_assets,inventory_to_assets,receivables_to_assets
AES,2019-12-31,1.02649136577708,6.087449933244326,0.1011348464619492,33648000000,1029000000,487000000,1610000000,18238000000,0.5420233000475512,0.030581312410841655,0.014473371374227294,0.04784831193533048
AESE,2016-12-31,0.5985092472469988,0.0,-0.3068344715574209,38233234,2518509,0,730458,0,0.0,0.06587224611969786,0.0,0.019105315548247893
AESE,2017-12-31,0.4145586228112932,0.0,-1.434313491866816,53354643,5589229,0,555405,0,0.0,0.10475618776045413,0.0,0.010409684495499295
AESE,2018-12-31,0.31584176015909,0.0,-1.2745398083433963,65666937,10471296,0,1533235,0,0.0,0.15946070394603604,0.0,0.023348660224551055
AESE,2019-12-31,0.6326159903694302,0.0,-0.3785259235094342,71321074,8440573,0,2121326,0,0.0,0.11834612866317745,0.0,0.029743326635827162
AEY,2016-09-30,6.167286414083505,0.0,0.0070669694714644,50268159,4508126,21524919,4759692,0,0.0,0.08968154174892301,0.4282018563679645,0.09468602182148743
AEY,2017-09-30,3.358294822630464,0.0,-0.0023530042064422,54847605,3972723,22333820,5814191,0,0.0,0.07243202323966562,0.4071977254066062,0.10600628778594799
AEY,2018-09-30,3.367448079625342,0.0,-0.2120022819077024,44394620,3129280,7462491,2757764,0,0.0,0.07048782037102694,0.1680944898278215,0.062119328873633785
AEY,2019-09-30,2.632661293848949,0.0,-0.1800697873438699,36828344,1242143,7625573,8939298,0,0.0,0.03372790804821417,0.20705717856876757,0.24272875261510538
AEYE,2016-12-31,0.3539365952684877,0.0,-31.17688414405911,4488600,1409418,0,44645,0,0.0,0.31399946531212397,0.0,0.009946308425789776
AEYE,2017-12-31,0.4925550310165695,0.0,-8.057124179250298,5034388,1960430,0,105817,0,0.0,0.38940780885382686,0.0,0.021018840820373794
AEYE,2018-12-31,2.2172395352439747,0.0,-0.8544610368753448,9104079,5741549,0,172384,0,0.0,0.630656763852774,0.0,0.018934809331070168
AEYE,2019-12-31,0.8337279920182324,0.0,-4.97435322238413,9152243,1972160,0,3118319,0,0.0,0.2154837890558631,0.0,0.3407163686541102
AEZS,2016-12-31,5.409847764034253,0.0,-4.017868641339343,31659000,21999000,0,365000,0,0.0,0.6948734956884298,0.0,0.011529107046969266
AEZS,2017-12-31,1.6261050442017682,0.0,6.035213798059648,22195000,7780000,0,221000,0,0.0,0.35052939851317866,0.0,0.009957197567019599
AEZS,2018-12-31,2.9049320943531094,0.0,2.1955951756685894,25011000,14512000,0,294000,0,0.0,0.5802247011315022,0.0,0.011754827875734676
AEZS,2019-12-31,1.9279024562643576,0.0,2.4531059683313035,19981000,7838000,0,658000,0,0.0,0.3922726590260748,0.0,0.03293128472048446
AFB,2016-10-31,0.2540912588869851,0.3195825218547617,0.0800899393549017,713221972,0,0,9721365,141100000,0.1978346230758017,0.0,0.0,0.013630209642503834
AFB,2017-10-31,0.2765401096707799,0.3280630888193703,0.0172172499530086,697670271,0,0,9719558,140885417,0.20193696486172907,0.0,0.0,0.013931449287739537
AFB,2018-10-31,0.2894135457045536,0.3537124887886301,-0.0323386134230919,664579825,0,0,9567277,140929790,0.21205848371939368,0.0,0.0,0.014395978692251152
AFB,2019-10-31,0.3488946800668734,0.5293051918774353,0.1245202781478985,697490887,0,0,9699053,231749699,0.3322619740550101,0.0,0.0,0.013905634010097109
AFG,2016-12-31,1.7655492730210016,0.2654597233523189,0.1320179007323026,55072000000,2107000000,0,1905000000,1305000000,0.023696252178965718,0.03825900639163277,0.0,0.034591080766995935
AFG,2017-12-31,1.6583442838370566,0.249906191369606,0.0891181988742964,60658000000,2338000000,0,2176000000,1332000000,0.021959180981898512,0.03854396781957862,0.0,0.03587325661907745
AFG,2018-12-31,1.3688644095253524,0.4925553319919517,0.1066398390342052,63456000000,1515000000,0,2324000000,2448000000,0.038577912254160365,0.02387481089258699,0.0,0.0366238023197176
AFG,2019-12-31,0.9423111430109457,0.3611421279310894,0.143085021534535,70130000000,2314000000,0,2310000000,2264000000,0.032282903179808926,0.03299586482247255,0.0,0.03293882789105946
AFH,2016-12-31,0.6334054900515844,0.1506729908435551,0.0207786904556234,423577000,29888000,0,77386000,19187000,0.0452975492059295,0.07056096058095694,0.0,0.18269641647209361
AFH,2017-12-31,0.5768108198171801,0.2651111478846047,-0.4281537867505102,482503000,45615000,0,79664000,24031000,0.04980487167955432,0.0945382723008976,0.0,0.1651057091873004
AFH,2018-12-31,0.5835090992831583,4.256009826285313,-14.039656080014035,470338000,34902000,0,88596000,24255000,0.051569296973665746,0.07420620915171643,0.0,0.18836666397356794
AFI,2016-12-31,2.4779681762545898,0.0320769847634322,0.0147554129911788,904400000,30600000,279800000,78400000,20000000,0.022114108801415303,0.03383458646616541,0.3093763821318001,0.08668730650154799
AFI,2017-12-31,2.58476821192053,0.1545454545454545,-0.076,890100000,40100000,128100000,56200000,85000000,0.09549488821480732,0.04505111785192675,0.1439164138860802,0.06313897314908437
AFI,2018-12-31,2.174091441969519,0.1805626598465473,-0.4168797953964194,708200000,173800000,148900000,39600000,70600000,0.09968935329003106,0.24541090087545891,0.21025134142897486,0.05591640779440836
AFI,2019-12-31,1.7734225621414914,0.157286619455833,-0.2180395080134178,502200000,27100000,114700000,36800000,42200000,0.08403026682596575,0.05396256471525289,0.22839506172839505,0.07327757865392275
AFIN,2016-12-31,13.459036568213785,1.0488289777492572,-0.0550887125761271,2064459000,131215000,0,0,1032956000,0.500351908175459,0.06355902442237894,0.0,0.0
AFIN,2017-12-31,4.7059895298706635,0.8053123794277027,-0.0267743923156215,3296650000,107666000,0,0,1398433000,0.4241982012042528,0.03265921465730363,0.0,0.0
AFIN,2018-12-31,7.399358487963027,0.9496771574871988,-0.0233601848382665,3262547000,91451000,0,0,1520813000,0.46614286322925,0.028030554042593102,0.0,0.0
AFIN,2019-12-31,5.290684801518267,0.9767285187926776,0.0024636687574483,3490188000,81898000,0,0,1644090000,0.4710605847020275,0.023465211616107786,0.0,0.0
AFT,2016-12-31,1.4283046342298331,0.4993531054321431,0.1324476030044867,447994925,20504763,0,16455681,140481968,0.31357937369491407,0.04577007875703056,0.0,0.036731846906524666
AFT,2017-12-31,1.1470536153192692,0.505994766538503,0.0532481767047058,453995509,13086655,0,27034747,140701903,0.3099191516451763,0.028825516421573237,0.0,0.059548489938916996
AFT,2018-12-31,0.9301420050844454,0.5538776931372911,-0.0159871968917005,450016647,23310262,0,27276201,140921421,0.3131471289772087,0.051798666016904034,0.0,0.06061153777717916
AFT,2019-12-31,1.0891003201730791,0.5337311801000162,0.1063946091665947,439688906,14020233,0,23934013,140801983,0.32023092026797695,0.03188671082822363,0.0,0.054433970640141646
AG,2016-12-31,3.635096425401436,0.0507639524465941,0.0138346246829263,857175000,129049000,20254000,16473000,31560000,0.036818619301776184,0.15055152098462973,0.02362878058739464,0.019217779333275002
AG,2017-12-31,3.1385379310344828,0.0412662987029708,-0.0914564323544812,781441000,118141000,18858000,20855000,24037000,0.030759839834357296,0.15118351865335963,0.02413234012548612,0.026687875348234864
AG,2018-12-31,2.860037497634897,0.2493066452731624,-0.3433791981808793,926110000,57013000,32468000,66246000,148231000,0.16005766053708523,0.061561801513859045,0.03505847037608923,0.07153145954584228
AG,2019-12-31,3.3816124587699887,0.2334864816305084,-0.0611093412408786,1027924000,169009000,30517000,33932000,154643000,0.15044205602748842,0.16441779742471233,0.029687992497499816,0.03301022254563567
AGCO,2016-12-31,1.4759196232924612,0.5822556824321891,0.0576708331832426,7168400000,429700000,1514800000,890400000,1616400000,0.22548964901512192,0.05994364153786061,0.21131633279392892,0.124211818536912
AGCO,2017-12-31,1.368633516939561,0.5356812780565091,0.0615262740955901,7971700000,367700000,1872900000,1019400000,1622900000,0.2035826737082429,0.046125669556054544,0.2349436130310975,0.1278773661828719
AGCO,2018-12-31,1.278562908880616,0.4348255992362508,0.0973439258072215,7626400000,326100000,1908700000,880300000,1275300000,0.16722175600545475,0.04275936221546208,0.2502753592782964,0.11542798699255219
AGCO,2019-12-31,1.2928063789218236,0.4176186137781204,0.0438713294554628,7759700000,432800000,2078700000,800500000,1191800000,0.15358841192314135,0.05577535213990232,0.26788406768302897,0.10316120468574816
AGD,2016-10-31,1.198231678491592,0.0,-0.0050593228292459,127120437,413431,0,1620915,0,0.0,0.0032522779952369107,0.0,0.01275101815453954
AGD,2017-10-31,3.002685483572249,0.0,0.1967750344836712,146699625,18891,0,773779,0,0.0,0.00012877333531016185,0.0,0.00527458062691026
AGD,2018-10-31,0.9474424904740276,0.0,0.0143056400473691,141490948,69388,0,5467957,0,0.0,0.0004904059304203686,0.0,0.03864527785904721
AGD,2019-10-31,5.809711619258756,0.0,0.1000359196751442,140266458,58410,0,1558840,0,0.0,0.00041642172214828436,0.0,0.011113419574621326
AGEN,2016-12-31,2.235239160661131,-3.336412672080582,3.2457518267248595,156985986,71448016,0,11352022,130542424,0.831554633163243,0.4551235293066223,0.0,0.07231232729270497
AGEN,2017-12-31,1.3032601492881026,-1.8780313017386752,1.591904453866189,138402024,60186617,0,1134493,142385024,1.028778480869615,0.4348680406581337,0.0,0.008197083880796424
AGEN,2018-12-31,1.099115512326996,-0.0766059594009288,0.9259278586628168,136401000,53054000,0,938000,13212000,0.09686145995997097,0.3889560926972676,0.0,0.006876782428281317
AGEN,2019-12-31,0.7080984215565138,-0.0593727258204795,0.4777196968352296,155335000,61808000,0,16293000,13380000,0.08613641484533428,0.39790131007178037,0.0,0.1048894325168185
AGFS,2016-12-31,1.76010116651182,1.1726148383535484,-0.3328708469468439,965844000,77312000,15467000,72981000,392996000,0.4068938669184672,0.08004605298578238,0.016013973271045843,0.0755618919825562
AGFS,2017-12-31,1.888836079425433,0.9883008657212176,0.0575781884372615,983263000,64533000,24109000,85597000,402868000,0.40972557698194684,0.06563147398000331,0.024519380877750917,0.08705402318606517
AGFS,2018-12-31,2.234010358167977,1.098805148320263,-0.0825114667881739,899287000,34852000,24807000,75796000,400309000,0.445140427916783,0.03875514713322888,0.027585186931424564,0.08428454987117572
AGFS,2019-12-31,2.6587046486399615,1.2193907090015164,-0.1863468578167838,805692000,29288000,22621000,73559000,398064000,0.4940647294499635,0.036351360073080034,0.02807648580350804,0.09129915650149188
AGI,2016-12-31,4.563253012048193,0.0,-0.010173922928271,2492200000,252200000,131700000,44900000,0,0.0,0.10119573067972072,0.05284487601316106,0.01801621057700024
AGI,2017-12-31,4.003533568904594,0.0,0.0099209309264508,3320300000,200800000,161200000,41000000,0,0.0,0.060476462970213536,0.048549829834653495,0.012348281781766708
AGI,2018-12-31,2.934040940106141,0.0,-0.0278983975713791,3272200000,206000000,110200000,47500000,0,0.0,0.06295458712792616,0.03367764806552167,0.014516227614448995
AGI,2019-12-31,3.0974076983503536,0.0,0.0356546581085593,3396500000,182800000,126900000,42000000,0,0.0,0.05382010893566907,0.037361990284116,0.012365670543206241
AGIO,2016-12-31,6.331256431422659,0.0,-0.5534745713082593,619094000,160754000,0,4886000,0,0.0,0.2596600839290964,0.0,0.0078921779245155
AGIO,2017-12-31,4.68987055118442,0.0,-0.8379959680748224,614397000,102724000,0,3670000,0,0.0,0.16719482679765688,0.0,0.005973336458348592
AGIO,2018-12-31,6.564281359956365,0.0,-0.5032863685881632,858457000,70502000,0,10449000,0,0.0,0.08212641984397588,0.0,0.012171838542874017
AGIO,2019-12-31,6.585534956828801,0.0,-0.6423950241051133,890741000,80931000,0,15319000,0,0.0,0.09085806087291368,0.0,0.017198040732378995
AGLE,2016-12-31,16.752585119798233,0.0,-0.3445986722993361,67063000,47748000,0,0,0,0.0,0.7119872358826774,0.0,0.0
AGLE,2017-12-31,9.76923076923077,0.0,-0.5410731668553946,56077000,12817000,0,0,0,0.0,0.22856072899762825,0.0,0.0
AGLE,2018-12-31,7.488133606797539,0.0,-0.6577089636352851,77739000,22461000,0,0,0,0.0,0.2889283371280824,0.0,0.0
AGLE,2019-12-31,4.05822757230786,0.0,-1.3024749920940064,83183000,19253000,0,0,0,0.0,0.23145354219011097,0.0,0.0
AGM,2016-12-31,0.5917936426877821,14.511452904943624,0.1762935809932841,15606020000,265229000,0,4630217000,6365681000,0.40789906715485436,0.016995300531461578,0.0,0.29669428848610985
AGM,2017-12-31,0.7084653365623831,17.556541984596343,0.1678271389606803,17792274000,302022000,0,5422064000,8837735000,0.4967175640393128,0.016974895957649932,0.0,0.3047426090672839
AGM,2018-12-31,0.7847063092073534,18.283389132490445,0.197299004377526,18694328000,425256000,0,5695132000,10015604000,0.5357562999857497,0.02274786234626888,0.0,0.30464491689671863
AGM,2019-12-31,0.7728212537901109,18.735387159267265,0.1918823195574722,21709374000,604381000,0,7180635000,10696070000,0.4926936170522466,0.02783963277798798,0.0,0.33076195564183475
AGNC,2016-12-31,0.2143314432046826,0.8245014245014245,0.0887464387464387,56880000000,1208000000,0,0,5788000000,0.10175808720112517,0.021237693389592124,0.0,0.0
AGNC,2017-12-31,0.2208142403947832,0.5903264812575575,0.0932285368802902,70376000000,1046000000,0,0,4882000000,0.06937023985449585,0.014863021484597021,0.0,0.0
AGNC,2018-12-31,0.2503766820803242,0.3290171938017406,0.0136913606452982,109241000000,921000000,0,0,3100000000,0.028377623785941174,0.008430900486081232,0.0,0.0
AGNC,2019-12-31,0.1171297040849147,0.2525472351370066,0.0680581659907013,113082000000,831000000,0,0,2553000000,0.02257653737995437,0.007348649652464583,0.0,0.0
AGO,2016-12-31,0.4661805380940407,0.2007995079950799,0.1354551045510455,14151000000,118000000,0,953000000,1306000000,0.09229029750547664,0.008338633312133418,0.0,0.06734506395307752
AGO,2017-12-31,0.6425916091343601,0.1889165082614417,0.1067407515718672,14433000000,144000000,0,1508000000,1292000000,0.0895170789163722,0.009977135730617336,0.0,0.1044827825122982
AGO,2018-12-31,0.6339118825100134,0.1881006864988558,0.0794813119755911,13603000000,104000000,0,1416000000,1233000000,0.09064177019775049,0.007645372344335808,0.0,0.10409468499595677
AGO,2019-12-31,0.9160170983153132,0.1860219912637445,0.0605512878445549,14326000000,169000000,0,2089000000,1235000000,0.08620689655172414,0.011796733212341199,0.0,0.14581879100935363
AGR,2016-12-31,0.8303834808259587,0.2986508719973675,0.041592629154327,31309000000,91000000,378000000,1147000000,4538000000,0.14494234884537993,0.0029065125043917085,0.01207320578747325,0.03663483343447571
AGR,2017-12-31,0.7257546563904945,0.3419115208595874,0.0252702792332692,31671000000,41000000,214000000,1050000000,5155000000,0.1627672002778567,0.001294559691831644,0.006756970098828582,0.033153357961542104
AGR,2018-12-31,0.653462050599201,0.349510063559322,0.0393935381355932,32167000000,36000000,235000000,1148000000,5279000000,0.16411228899182392,0.001119159386949358,0.0073056237759194205,0.03568874933938508
AGR,2019-12-31,0.5645386116531921,0.440769180284833,0.0459408019951434,34416000000,178000000,251000000,1092000000,6716000000,0.19514179451417946,0.005172013017201302,0.007293119479311948,0.03172942817294282
AGRO,2016-12-31,1.708870087254156,0.6144268306265296,0.0165178329197211,1496397000,158568000,248642000,157528000,430304000,0.2875600525796296,0.10596653160892464,0.16616045073600122,0.10527152887903411
AGRO,2017-12-31,2.441333106710858,0.9838873389921056,0.0195850893334124,1645089000,269195000,265637000,101665000,663022000,0.4030310822089261,0.16363552367075582,0.16147272275238603,0.061799088073654376
AGRO,2018-12-31,2.378418260475227,0.6751266410689372,-0.0231488968030416,2277372000,273635000,222219000,104420000,718089000,0.31531475753631816,0.12015384399211021,0.09757694395118584,0.04585109503410071
AGRO,2019-12-31,1.7811909989023051,0.7894631927137247,-0.000781163832924,2521307000,290276000,229923000,100377000,780202000,0.30944347514999165,0.11512917704983963,0.0911919889168594,0.03981149459387532
AGRX,2016-12-31,4.696262534184139,0.0,-0.6796330014897491,63866000,48750000,0,0,0,0.0,0.7633169448532866,0.0,0.0
AGRX,2017-12-31,2.5724495515695067,0.0,-0.7792307904082812,50595000,35952000,0,0,0,0.0,0.7105840498072932,0.0,0.0
AGRX,2018-12-31,3.813345356176736,0.0,-0.9804203430157628,22392000,7851000,0,0,0,0.0,0.35061629153269025,0.0,0.0
AGRX,2019-12-31,9.306719367588933,0.0,-0.4067329762815608,49540000,34479000,0,0,0,0.0,0.6959830440048446,0.0,0.0
AGS,2016-12-31,1.7712313421538648,33.31129778427076,-4.953372291210129,634092000,17977000,10729000,24035000,547238000,0.863026185474663,0.028350775597231946,0.016920257628230604,0.03790459428600266
AGS,2017-12-31,1.891765782250686,-23.059173080365134,1.6146769285842133,697242000,19242000,24455000,32776000,644158000,0.923865745322284,0.02759730480952094,0.035073905473279,0.04700806893445891
AGS,2018-12-31,3.1776175720398827,3.83694883803128,-0.1535006332655886,731342000,70726000,27438000,44704000,521073000,0.7124888219191569,0.09670714932275187,0.03751733115286692,0.06112598483336114
AGS,2019-12-31,2.0468163467667684,3.8689454643305625,-0.0878430903546014,762378000,13162000,32875000,61224000,517603000,0.6789322357150914,0.017264401648526058,0.043121653562930726,0.08030661955093142
AGTC,2016-06-30,1.8737555486546225,0.0,-0.0126363370177878,180797000,28868000,0,954000,0,0.0,0.15967079099763823,0.0,0.0052766362273710295
AGTC,2017-06-30,4.62547947151584,0.0,0.0035290343278793,147923000,30706000,0,174000,0,0.0,0.20758097118095226,0.0,0.001176287663176112
AGTC,2018-06-30,7.5806877387981935,0.0,-0.2147567098868746,118532000,31065000,0,210000,0,0.0,0.2620811257719434,0.0,0.0017716734721425437
AGTC,2019-06-30,9.00951362907536,0.0,-0.025486284922944,92216000,26703000,0,13000,0,0.0,0.28957013967207423,0.0,0.00014097336687776525
AGX,2017-01-31,1.6763865603722583,0.0,0.2411532342129807,644488000,167198000,0,58028000,0,0.0,0.25942763868373037,0.0,0.09003736299201848
AGX,2018-01-31,2.6466315984764983,0.0,0.2011002974154181,542669000,122107000,0,40134000,0,0.0,0.22501193176687814,0.0,0.07395668446143044
AGX,2019-01-31,5.120123960844114,0.0,0.1318809432087751,476648000,164318000,0,94531000,0,0.0,0.34473657709672545,0.0,0.19832454977257852
AGX,2020-01-31,2.9281627948956497,0.0,-0.1258338270709714,487540000,167363000,0,70571000,0,0.0,0.3432805513393773,0.0,0.14474914878779177
AGYS,2017-03-31,1.5866370287243456,0.0,-0.1031151853187764,167305000,49255000,2211000,15598000,0,0.0,0.2944024386599325,0.01321538507516213,0.09323092555512387
AGYS,2018-03-31,1.4338843902110765,0.0,-0.0770074978557792,157207000,39943000,1999000,16389000,0,0.0,0.25407901683767264,0.012715718765703817,0.10425108296704345
AGYS,2019-03-31,1.3665657701288594,0.0,-0.1308262606587028,163591000,40771000,2044000,29921000,0,0.0,0.24922520187540878,0.012494574884926432,0.1829012598492582
AGYS,2020-03-31,1.3454906875243076,0.0,-0.4747550761598171,154562000,46653000,3887000,37994000,0,0.0,0.3018400383017818,0.02514848410346657,0.2458172125101901
AHC,2016-12-31,3.2781446287646965,0.0,-0.2196364794467572,192731000,80071000,3386000,29114000,0,0.0,0.41545470111191246,0.017568528155823403,0.15106028609824054
AHC,2017-12-31,2.968716476762054,0.0,0.1040031115978669,162848000,57660000,3171000,26740000,0,0.0,0.35407250933385737,0.019472145804676756,0.16420220082530948
AHC,2018-12-31,2.7601301203297224,0.0,-0.4964959250364187,122560000,55313000,3912000,22057000,0,0.0,0.45131364229765014,0.03191906005221932,0.17996899477806788
AHC,2019-12-31,2.371868856617414,0.0,0.1609366610665604,141045000,48626000,2573000,18441000,0,0.0,0.3447552199652593,0.018242404906235597,0.13074550675316388
AHCO,2016-12-31,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
AHCO,2017-12-31,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
AHCO,2018-12-31,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
AHCO,2019-12-31,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
AHH,2016-12-31,7.276313866835517,1.4986875963527786,0.1225148863252124,982468000,21942000,0,114141000,523009000,0.5323420202998979,0.02233355183069576,0.0,0.11617782971048421
AHH,2017-12-31,5.774374699818968,1.2309110765841111,0.0712020233985195,1043123000,19959000,0,122927000,517331000,0.4959443900671349,0.01913388929205856,0.0,0.11784516303446478
AHH,2018-12-31,7.379627052602282,1.5282502358024963,0.0515299743359143,1265382000,21254000,0,175211000,696714000,0.5505957884654594,0.016796508880322306,0.0,0.13846490624965427
AHH,2019-12-31,7.239090623691921,1.6304235752507508,0.0548852799305809,1804897000,39232000,0,219451000,958257000,0.5309206010093651,0.02173642041623428,0.0,0.12158643955860085
AHPI,2016-06-30,3.5526272490932773,0.0,-0.1261369093534503,22478261,1703663,8875270,4107017,0,0.0,0.07579158369946856,0.39483792807637563,0.18271061982953218
AHPI,2017-06-30,3.8251934793061264,0.0,-0.1290392851229559,19636649,995704,8511954,3374993,0,0.0,0.05070641126192152,0.43347283948498544,0.17187214580247373
AHPI,2018-06-30,3.6029917266817897,0.0,-0.1566178036056452,17321241,136112,7830541,3760171,0,0.0,0.007858097465418327,0.45207736558829703,0.21708438789114476
AHPI,2019-06-30,3.07304301560469,0.0,-0.1774283048979542,15453896,195454,7333095,3177467,0,0.0,0.012647555024312314,0.47451432311955505,0.20560944631696756
AHT,2016-12-31,2.847837023337821,4.705033744040617,-0.0584850372568072,4891544000,347091000,4530000,57977000,3723559000,0.7612236545352551,0.07095735007187914,0.000926087959139282,0.011852494835986348
AHT,2017-12-31,3.0367291534037997,5.846041431404739,-0.1059793697036411,4669850000,354805000,4244000,61644000,3696300000,0.7915243530306113,0.07597781513324839,0.0009088086341103033,0.01320042399648811
AHT,2018-12-31,2.7550946543503234,8.683588973672398,-0.2807348821371636,4685954000,319210000,4224000,58820000,3927266000,0.8380931609657286,0.06812060041562508,0.0009014172994442541,0.012552406617734617
AHT,2019-12-31,2.9428898317204557,15.29224387046802,-0.4231648643012482,4691348000,262636000,4346000,67734000,4106518000,0.8753386020393286,0.055983056469057504,0.0009263861900673325,0.01443806769397623
AI,2016-12-31,1.103681681999655,0.2052768433696661,-0.1152327256816224,4116951000,54794000,0,11646000,73656000,0.01789091004483658,0.01330936413865504,0.0,0.002828792472876165
AI,2017-12-31,1.1239963157580284,0.1948265995796513,0.0459772842944128,4160529000,21614000,0,21679000,73880000,0.01775735729759365,0.005195012461155781,0.0,0.005210635474479327
AI,2018-12-31,1.091667422395536,0.2783782057783838,-0.3448435193220109,4099450000,26713000,0,22481000,74104000,0.01807657124736245,0.006516239983412409,0.0,0.005483906377684812
AI,2019-12-31,1.0968779868767111,0.2562734024286808,0.0473806519235675,4000114000,19636000,0,86428000,74328000,0.0185814704280928,0.0049088600974872216,0.0,0.021606384218049786
AIG,2016-12-31,0.5554739442732727,0.4051376146788991,-0.0111271297509829,498264000000,1868000000,0,10465000000,30912000000,0.06203940079957613,0.0037490165855851515,0.0,0.021002922145689835
AIG,2018-12-31,0.6041119940861208,0.6128351164812548,-0.0001064565923244,491984000000,2873000000,0,11011000000,34540000000,0.07020553513935412,0.005839620800676445,0.0,0.022380809132004294
AIKI,2016-12-31,2.357303370786517,0.0,-1.217751034223392,11277000,134000,0,0,0,0.0,0.011882592888179479,0.0,0.0
AIKI,2017-12-31,1.6854150504266874,0.0,-0.8051631758402338,8972000,197000,0,0,0,0.0,0.021957200178332584,0.0,0.0
AIKI,2018-12-31,2.5195143104943627,0.0,0.1427508679120515,13251000,17000,0,0,0,0.0,0.0012829220436193494,0.0,0.0
AIKI,2019-12-31,1.5053333333333334,0.0,-0.3971705279149259,11282000,91000,0,0,0,0.0,0.008065945754298882,0.0,0.0
AIM,2016-12-31,2.8505133470225874,0.0,-0.4840624596722158,18873000,2408000,0,0,0,0.0,0.12758967837651672,0.0,0.0
AIM,2017-12-31,1.2947912818618397,0.0,-0.9489831092726646,14207000,1412000,0,0,0,0.0,0.0993876258182586,0.0,0.0
AIM,2018-12-31,0.7178760393046107,0.0,-1.8993042133745652,13845000,299000,0,0,0,0.0,0.021596244131455396,0.0,0.0
AIM,2019-12-31,9.26885536823425,0.0,-0.7859675158710528,20219000,1470000,0,0,0,0.0,0.07270389237845591,0.0,0.0
AIMC,2016-12-31,2.0054829480897083,1.159351751203467,0.0887248189505484,869824000,69118000,139840000,120926000,328500000,0.3776626076079759,0.07946205209329703,0.16076815539695385,0.1390235265984843
AIMC,2017-12-31,2.5135656738623924,0.7455237519063284,0.1295673107220731,920657000,51994000,145611000,142133000,295753000,0.3212412440246476,0.05647488695572835,0.1581598793035843,0.15438214231793165
AIMC,2018-12-31,2.0884010679323644,0.9235472351477112,0.0190996645384698,4337200000,169000000,231200000,270000000,1706900000,0.3935488333487042,0.03896523102462418,0.053306280549663375,0.06225214424052384
AIMC,2019-12-31,1.9643803355902267,0.8232325859647297,0.0661707329761223,4283700000,167300000,222500000,248400000,1582500000,0.36942362910567966,0.03905502252725448,0.051941078973784346,0.05798725400938441
AIMT,2016-12-31,21.980786026200875,0.0,-0.2826290685801407,298789000,124010000,0,0,0,0.0,0.4150420530876304,0.0,0.0
AIMT,2017-12-31,7.109703372307229,0.0,-0.7385900284019009,206934000,73487000,0,0,0,0.0,0.355122889423681,0.0,0.0
AIMT,2018-12-31,8.224218667789119,0.0,-0.704981150504939,339555000,107511000,0,0,0,0.0,0.316623227459469,0.0,0.0
AIMT,2019-12-31,3.141902714550666,0.0,-2.388842959317081,204369000,79880000,0,0,0,0.0,0.3908616277419765,0.0,0.0
AIN,2016-12-31,2.5064122114504848,0.8530017358819206,0.1039026802726181,1263433000,181742000,133906000,172492000,432918000,0.3426521232229964,0.14384775449113646,0.10598583383527263,0.13652643234742168
AIN,2017-12-31,3.366252468780376,0.8761478356102835,0.0581131267463248,1361198000,183727000,136519000,204069000,499201000,0.36673650710624023,0.1349744857103816,0.10029327107445059,0.1499186745793044
AIN,2018-12-31,3.1327533200215525,0.8245284172299334,0.136953551348288,1417992000,197755000,85904000,283237000,499045000,0.35193781065055374,0.13946129456301587,0.060581441926329624,0.19974513255363924
AIN,2019-12-31,3.0502024970525703,0.6147666395203547,0.1894965241747688,1474368000,195540000,95149000,299104000,429527000,0.29132957307809176,0.13262631853105872,0.06453544840908104,0.20286929721751965
AINC,2016-12-31,4.553495415848068,0.0,-0.0641035931187628,129797000,84091000,0,16012000,0,0.0,0.64786551307041,0.0,0.12336186506621878
AINC,2017-12-31,1.920319383259912,0.0,-0.6079840980619513,114810000,36480000,0,20211000,0,0.0,0.317742356937549,0.0,0.17603867258949568
AINC,2018-12-31,2.008288448465199,0.0,0.1555857769356539,379005000,51529000,0,12262000,0,0.0,0.1359586285141357,0.0,0.032353135182913155
AINC,2019-12-31,1.0801157087158848,0.0,-0.3346941733500821,782500000,35349000,0,13994000,0,0.0,0.04517444089456869,0.0,0.01788370607028754
AINV,2017-03-31,1.040948364675339,0.5725811295339375,0.0123971097255562,2410120000,11280000,0,63787000,848449000,0.35203599820755815,0.004680264883076361,0.0,0.026466317029857436
AINV,2018-03-31,0.5029186428310836,0.5569803241834417,0.061370749023684,2311810000,15333000,0,27012000,789846000,0.34165697007972107,0.0066324654707783075,0.0,0.011684351222635078
AINV,2019-03-31,1.4148143649540468,0.859868035626267,0.0548106964126137,2497797000,41189000,0,28364000,1128686000,0.4518725901264194,0.01649013110352843,0.0,0.011355606560501113
AINV,2020-03-31,1.5344626039392135,1.752016713608607,-0.1133088942366361,2871058000,43676000,0,25163000,1794617000,0.6250716634773662,0.015212510510062841,0.0,0.008764364913561482
AIR,2016-05-31,2.5826010544815468,0.1571956571956572,0.0550935550935551,1456000000,31200000,452000000,248300000,136100000,0.09347527472527473,0.02142857142857143,0.31043956043956045,0.1705357142857143
