stock,enddate,current_ratio,debt_to_equity,roe,totalassets,cash,inventory,netreceivables,longtermdebt
AIZ,2017-12-31,0.9087220511639953,0.27375544419987824,0.121669086311057,31843000000,1066600000,0,1385300000,1169100000
AIZ,2018-12-31,0.5882183641258936,0.6503493766025328,0.04912802646258636,41089300000,1316600000,0,1690100000,3322700000
AIZ,2019-12-31,0.5956142592889416,0.6389493619356095,0.06771801270818953,44291200000,1900000000,0,1722100000,3610000000
AJG,2016-12-31,0.9575861396014484,0.5962853806372685,0.11032641939609632,11489600000,545500000,0,2158900000,2144600000
AJG,2017-12-31,1.0801164898517133,0.6355415997733497,0.1136320710170932,14909700000,681200000,0,4484100000,2691900000
AJG,2018-12-31,1.055253717375481,0.6871457467380915,0.14081219853742025,16334000000,607200000,0,5365900000,3091400000
AJG,2019-12-31,1.0220266786234726,0.7446610416060518,0.12972553583551547,19634800000,604800000,0,5891700000,3839100000
AJRD,2016-12-31,1.4642795956827137,17.6231884057971,0.5217391304347826,2249500000,410300000,185100000,231700000,608000000
AJRD,2017-12-31,1.7093140551445865,5.775390625,-0.08984375,2258700000,535000000,19300000,418000000,591400000
AJRD,2018-12-31,1.4053284754639646,0.7716591502492286,0.3258960360788037,2490100000,735300000,14900000,443800000,325100000
AJRD,2019-12-31,1.6300724221174847,0.5318189700017341,0.24449453788798337,2707800000,932600000,24000000,427100000,306700000
AJX,2016-12-31,15.259703371366783,2.250216679153262,0.10222849000337872,957402000,35723000,0,881572000,612716000
AJX,2017-12-31,13.595993502977802,3.3638533386601277,0.09962597638760694,1395738000,53721000,0,1270546000,976715000
AJX,2018-12-31,2.602642419222435,2.4190217861013052,0.09420477738553489,1602871000,55146000,0,1325475000,727724000
AJX,2019-12-31,2.9818173617013195,2.1438443712105633,0.09643438682679323,1576841000,64343000,0,1169497000,771531000
AKAM,2016-12-31,3.4969539867801425,0.1985153688937684,0.09946966384130854,4373146000,324169000,0,368596000,640087000
AKAM,2017-12-31,2.9478075034924918,0.19715066518085372,0.06625072231149194,4648916000,313382000,0,461457000,662913000
AKAM,2018-12-31,2.0941068415283937,0.2738465972818357,0.09347935059808388,5461770000,1036455000,0,479889000,874080000
AKAM,2019-12-31,3.2186602166914744,0.5029557474416054,0.13068356717053614,7006886000,393745000,0,551943000,1839791000
AKBA,2016-12-31,2.593210697658137,0,-1.9927627715795655,300216000,187335000,0,33823000,0
AKBA,2017-12-31,2.5396226949952516,0,-0.6010328454647804,364247000,70156000,0,34216000,0
AKBA,2018-12-31,1.7624664556461782,0,-0.2257928570529997,996540000,104644000,0,16666000,0
AKBA,2019-12-31,1.487295668803275,0,-0.7084332893400244,771201000,147449000,0,38864000,0
AKCA,2016-12-31,0.3191129883843717,0,0.7067441208693215,10684000,7857000,0,0,0
AKCA,2017-12-31,3.016356566364479,0,-0.7243199761656487,268804000,58367000,0,0,0
AKCA,2018-12-31,3.3130633143650585,0,-0.8160513724866654,365261000,86454000,0,0,0
AKCA,2019-12-31,11.831634839754274,0,0.0750860030497013,599250000,306866000,0,0,0
AKER,2016-12-31,1.8775112964893987,0,-0.9751632165640349,5085107,72700,2036521,633163,0
AKER,2017-12-31,4.356155642712168,0,-1.2705237611232987,9337890,438432,947612,964671,0
AKER,2018-12-31,3.3798469723840894,0,-1.8597006078248428,7807253,181755,585267,176326,0
AKER,2019-12-31,6.740129366275212,0,-0.41562569146258166,10884935,517444,198985,42881,0
AKR,2016-12-31,7.523470113020933,0.9393992233300621,0.0458120695440007,3995960000,71805000,543486000,70165000,1492308000
AKR,2017-12-31,3.9038583237748683,0.9098244702810556,0.039222842791502545,3960247000,74823000,173702000,82536000,1425876000
AKR,2018-12-31,2.6102474604243535,1.067381749291712,0.021540864882271728,3958780000,21268000,120297000,90005000,1557849000
AKR,2019-12-31,3.4609481015502133,1.1328846118933442,0.034393259971419454,4309114000,15845000,253402000,78396000,1747257000
AKRO,2017-12-31,2.873873873873874,0,1.0909090709903593,658000,598000,0,0,0
AKRO,2018-12-31,32.933817250213494,0,1.6369318295638935,77151000,75975000,0,0,0
AKRO,2019-12-31,14.734656847048777,0,-0.33990802168948,138118000,64788000,0,0,0
AKRX,2016-12-31,3.9065307168693573,0,0.22491039864059845,1973720000,200772000,174793000,283154000,0
AKRX,2017-12-31,4.267667705112544,0,-0.029534012234660057,1909511000,368119000,183568000,141383000,0
AKRX,2018-12-31,3.4176838013616435,0,-0.9054737240518534,1495257000,224868000,173645000,153126000,0
AKRX,2019-12-31,0.4870670980846947,0,-0.9678947637990201,1288639000,144804000,170047000,134173000,0
AKTS,2016-06-30,7.824588059141426,0,-2.019967014950134,4542739,4155444,43544,0,0
AKTS,2017-06-30,7.418386548500668,0,-0.6550732743864178,18092317,9631520,188476,0,0
AKTS,2018-06-30,6.00151171579743,0,-1.5696028880866426,29308000,14817000,58000,0,0
AKTS,2019-06-30,9.894589552238806,0,-1.1268734347909843,47949000,30154000,94000,0,0
AKTX,2016-12-31,3.8954062940042857,0,-0.531954267349509,45873678,34098812,0,0,0
AKTX,2017-12-31,2.431818759189556,0,-2.063618797070369,29050343,28106671,0,0,0
AKTX,2018-12-31,1.5156399601729633,0,-5.292594350826523,8029554,5446138,0,0,0
AKTX,2019-12-31,0.7891789095170473,0,9.650886509017422,6801798,5731691,0,0,0
AL,2016-12-31,1.1325167948593127,2.576402191836229,0.11085282984057357,13975616000,274802000,0,0,8713874000
AL,2017-12-31,0.9970890931554877,2.3498295069924664,0.18320112069412484,15614164000,292204000,0,0,9698785000
AL,2018-12-31,0.8452524258633143,2.400487840396097,0.1062711934926876,18481808000,300127000,0,0,11538905000
AL,2019-12-31,1.2804996829588762,2.4146885787428487,0.10440594767192489,21709155000,317488000,0,0,13578866000
ALB,2016-12-31,2.9002800624154133,0.5590733432022982,0.169608559754755,8161207000,2269756000,450263000,543105000,2121718000
ALB,2017-12-31,2.0630455690405314,0.3851792424049863,0.014927001925950641,7750772000,1137303000,592781000,619393000,1415360000
ALB,2018-12-31,1.689035331266011,0.38864609333446015,0.19344488261999412,7581674000,555320000,700540000,697456000,1393421000
ALB,2019-12-31,1.5792159807408963,0.7130861466081759,0.13560378917922308,9860863000,613110000,768984000,752448000,2804033000
ALBO,2016-12-31,2.428470254957507,0,-0.4424659017103269,49660000,29931000,0,0,0
ALBO,2017-12-31,6.937949300037836,0,-0.3741437175302285,73224000,53231000,0,0,0
ALBO,2018-12-31,13.072124756335283,0,-0.37599582507726054,185466000,163885000,0,0,0
ALBO,2019-12-31,7.493077573451702,0,-0.6732108929702343,165069000,131843000,0,0,0
ALC,2016-12-31,1.8132132132132133,0,-0.007387450026073353,27740000000,162000000,1207000000,1519000000,0
ALC,2017-12-31,1.8487064116985377,0,0.011116418428937427,27388000000,172000000,1303000000,1682000000,0
ALC,2018-12-31,1.7955625990491284,0,-0.010026944653032378,27062000000,227000000,1440000000,1598000000,0
ALC,2019-12-31,1.8417391304347825,0,-0.033984354763508265,27655000000,822000000,1505000000,1740000000,0
ALCO,2016-09-30,3.847895920334083,1.1282840509539456,0.04030779872038734,455445000,6625000,58469000,5753000,195746000
ALCO,2017-09-30,4.159982481386473,1.1215007376697108,-0.05883305009306466,419182000,3395000,36204000,4286000,180159000
ALCO,2018-09-30,3.3088563978394485,0.9888389874329672,0.07582051743871901,423422000,25260000,41033000,2544000,170196000
ALCO,2019-09-30,2.1407550689095367,0.8066885225652718,0.1947113528869858,417388000,18630000,40143000,713000,156742000
ALDX,2016-12-31,10.930285164041305,0,-0.8637232360901711,25187679,12015061,0,0,0
ALDX,2017-12-31,13.109446240279901,0,-0.5641417712003824,44174958,2023337,0,0,0
ALDX,2018-12-31,11.184623805760673,0,-0.449020462599341,95091155,3357472,0,0,0
ALDX,2019-12-31,5.823541155733392,0,-1.265056153595926,75518281,16425830,0,0,0
ALE,2016-12-31,0.737171464330413,0.7239302694136291,0.0820390913893291,4876900000,27500000,104200000,122500000,1370400000
ALE,2017-12-31,1.0464123006833712,0.6958708055313799,0.08326080649840441,5080000000,98900000,95900000,135100000,1439200000
ALE,2018-12-31,0.825228338681807,0.662631041840616,0.08075888301326653,5165000000,69100000,86700000,144400000,1428500000
ALE,2019-12-31,0.5311391407173828,0.6276714906581836,0.08315784757381603,5482800000,69300000,72800000,96400000,1400900000
ALEC,2016-12-31,33.90132450331126,0,0.6066567631589513,54111000,50838000,0,0,0
ALEC,2017-12-31,8.501769879210306,0,0.6242192454788308,236060000,32451000,0,0,0
ALEC,2018-12-31,6.114457328772837,0,0.5364381198792583,308359000,65470000,0,0,0
ALEC,2019-12-31,5.767903824431176,0,-0.5411491042040022,421913000,89641000,0,0,0
ALEX,2016-12-31,0.8376741368867353,0.3923757545687588,-0.008434631605060779,2156300000,2200000,44300000,72200000,474500000
ALEX,2017-12-31,0.29650410012947775,0.9071782178217822,0.3531868811881188,2231200000,68900000,99300000,95200000,586400000
ALEX,2018-12-31,2.0477366255144034,0.6474305671046067,-0.0598702810577083,2225200000,11400000,26500000,127200000,778600000
ALEX,2019-12-31,1.678115015974441,0.6237667762865523,-0.03235267976179895,2084300000,15200000,20700000,89400000,701800000
ALG,2016-12-31,4.16287166454892,0.18058790303236638,0.10328409638989262,552776000,16793000,135760000,170340000,70017000
ALG,2017-12-31,3.8724879887138304,0.1335981545641583,0.09867337032517791,639671000,25373000,155568000,206250000,60000000
ALG,2018-12-31,4.490173719906397,0.16753026877767946,0.14483681566348885,721633000,34043000,176630000,236843000,85000000
ALG,2019-12-31,3.5047214411139898,0.745874118264453,0.11040847238384083,1212763000,42311000,267674000,250744000,424967000
ALGN,2016-12-31,2.6894831162600363,0,0.19056067527368697,1396151000,389275000,27131000,247415000,0
ALGN,2017-12-31,2.316497717232842,0,0.20048549408813052,1784009000,449511000,31688000,328665000,0
ALGN,2018-12-31,1.8819965523868147,0,0.31944917794125743,2052458000,636899000,55641000,482314000,0
ALGN,2019-12-31,1.6822548585435184,0,0.32891561163568617,2500702000,550425000,112051000,620976000,0
ALGT,2016-12-31,1.074207555141538,1.524523776344849,0.4663339118537568,1671576000,64711000,16797000,40667000,722048000
ALGT,2017-12-31,0.9944515382283504,1.7171735244735782,0.35811324914921266,2180157000,59449000,17647000,71057000,950131000
ALGT,2018-12-31,0.9635250079767158,1.6216310962581175,0.23438661144597947,2498668000,81520000,19516000,36014000,1119446000
ALGT,2019-12-31,0.9177859689446671,1.2909826371086672,0.2627092267452586,3010803000,121888000,28375000,25516000,1140649000
ALIM,2016-12-31,5.195878548723008,-0.7656738179545928,0.767756717350552,70229000,30979000,446000,13839000,33084000
ALIM,2017-12-31,4.065970427049943,-0.6378535897245526,0.40836364986264756,59924000,24067000,1508000,11435000,34365000
ALIM,2018-12-31,3.4051201876099277,-1.3711172254000434,-0.794584027224676,54108000,13043000,2405000,17259000,37873000
ALIM,2019-12-31,2.7178784860557768,-1.1112133145534508,0.30018109172439567,50309000,9426000,1390000,19331000,38658000
ALJJ,2016-09-30,1.5179711038884012,1.199047966787023,0.14774094959903714,215310000,5279000,8873000,44288000,88666000
ALJJ,2017-09-30,1.413229791172092,0.8572368489760112,0.16368155566927406,239129000,5630000,9376000,49457000,82083000
ALJJ,2018-09-30,1.4052510636361568,0.9110763919237829,-0.08010663403548642,231468000,2000000,7656000,46383000,83389000
ALJJ,2019-09-30,1.2845038151438515,0.9984359208816593,-0.1922493863997305,231177000,4529000,6777000,42604000,82986000
ALK,2016-12-31,0.8086785009861933,0.9024223814397816,0.2719208461276015,9962000000,328000000,47000000,302000000,2645000000
ALK,2017-12-31,0.8011913626209978,0.6552023121387284,0.2774566473988439,10746000000,194000000,57000000,341000000,2267000000
ALK,2018-12-31,0.6074099252209382,0.43215142628632364,0.11650226606238337,10912000000,105000000,60000000,366000000,1621000000
ALK,2019-12-31,0.6363636363636364,0.2930039251904872,0.17755714615562226,12993000000,221000000,72000000,323000000,1269000000
ALKS,2016-12-31,3.7297363592194084,0.23205490619530195,-0.17234169036140295,1726423000,186378000,62998000,191102000,280666000
ALKS,2017-12-31,2.7783678320429237,0.23148831733743042,-0.1313135596038603,1797227000,191296000,93275000,233590000,278436000
ALKS,2018-12-31,2.893841200327276,0.23603563607490918,-0.11893860162129627,1825007000,266762000,90196000,300453000,276465000
ALKS,2019-12-31,2.4595767964163717,0.2527035069584556,-0.181142797127806,1805403000,203771000,101803000,265472000,274295000
ALL,2016-12-31,0.5092114769326039,0.3371222180910395,0.09969724332076274,108610000000,436000000,0,5597000000,6347000000
ALLE,2016-12-31,1.9304003724394785,12.497793468667256,2.0220653133274493,2247400000,312400000,220600000,271900000,1416000000
ALLE,2017-12-31,2.2411024305555554,3.5913844621513946,0.6805278884462151,2542000000,466200000,239800000,308800000,1442300000
ALLE,2018-12-31,1.7887864823348694,2.165130568356375,0.6680491551459293,2810200000,283800000,280300000,340300000,1409500000
ALLE,2019-12-31,1.9759368836291913,1.8848692896752046,0.5304990757855823,2967200000,355300000,269900000,344000000,1427600000
ALLK,2016-12-31,5.351479289940828,0,0.4693160610385333,14176000,13416000,0,0,0
ALLK,2017-12-31,30.889684813753583,0,0.40076231962973047,87029000,85207000,0,0,0
ALLK,2018-12-31,34.55270167427702,0,-0.236627281324391,191259000,33660000,0,0,0
ALLK,2019-12-31,38.271954674220964,0,-0.17221784027709136,516894000,38367000,0,0,0
ALLO,2017-12-31,0,0,12,0,0,0,0,0
ALLO,2018-12-31,0,0,-0.3007904272687453,0,0,0,0,0
ALLO,2019-12-31,0,0,-0.2934614473556611,0,0,0,0,0
ALLT,2016-12-31,5.969935059729015,0,-0.050819119787925214,190940000,23326000,7235000,25587000,0
ALLT,2017-12-31,4.548311325545963,0,-0.1262637201405725,184525000,15342000,7897000,23656000,0
ALLT,2018-12-31,3.387617041198502,0,-0.07663554152594129,189844000,16336000,11345000,27420000,0
ALLT,2019-12-31,2.0817243539119303,0,-0.06567261530060448,215169000,16930000,10668000,30781000,0
ALLY,2016-12-31,1.080531672630943,2.9717654126304724,0.08012315085980326,163728000000,5934000000,0,107625000000,39575000000
ALLY,2017-12-31,0.9798690377604945,2.459537572254335,0.06884541277604861,167148000000,4252000000,0,108823000000,33189000000
ALLY,2018-12-31,0.9449779864519852,2.6542809767862527,0.09519143804642749,178869000000,4537000000,0,113044000000,35217000000
ALLY,2019-12-31,0.8445399301122727,1.7208657047724751,0.11896503884572697,180644000000,3555000000,0,110614000000,24808000000
ALNA,2016-12-31,15.161538461538461,-0.15872935539922736,0.413431853838757,49479000,25250000,0,0,9409000
ALNA,2017-12-31,12.731406602147686,0.06656208519367685,-0.26125256425727045,96249000,94494000,0,0,5516000
ALNA,2018-12-31,11.186708311643242,0.20179553542542866,-0.7208023293432546,65229000,61643000,0,0,9980000
ALNA,2019-12-31,3.0285111844517787,0.3481800209326666,-2.752587510175602,34108000,30007000,0,0,5988000
ALNY,2016-12-31,5.101610490588387,0,-0.4456625093319974,1262810000,193617000,0,23334000,0
ALNY,2017-12-31,12.233814670262252,0,-0.2778902770614873,1994730000,645361000,0,34002000,0
ALNY,2018-12-31,6.689337805163404,0,-0.5848828501534219,1574802000,420146000,0,18760000,0
ALNY,2019-12-31,4.866401583691157,0,-0.6159177919943949,2395134000,547178000,0,43011000,0
ALO,2016-12-31,3.0101149914821126,0,0.22181065932376334,170843000,33877000,10335000,8899000,0
ALO,2017-12-31,3.4889095015325053,0,0.06052343769870539,235635000,31474000,21984000,11692000,0
ALO,2018-12-31,2.598985677149702,0,-0.05524262068097426,348286000,21978000,64298000,13731000,0
ALO,2019-12-31,2.1722168674698796,0,-1.1484853849980188,251284000,16567000,62949000,7914000,0
ALOT,2017-01-31,5.124989570296203,0,0.059940173242411784,83665000,18098000,19506000,15702000,0
ALOT,2018-01-31,2.4292991664093857,0,0.0516285135198831,122313000,10177000,27609000,22400000,0
ALOT,2019-01-31,2.5383336711939997,0,0.08212110354711573,118983000,7534000,30161000,23486000,0
ALOT,2020-01-31,2.247207382224381,0,0.024644483362521893,116664000,4249000,33925000,19784000,0
ALPN,2016-12-31,4.931364392678868,-0.07755662319835278,0.8455730954015099,12595000,11819000,0,0,113000
ALPN,2017-12-31,43.56094986807388,0.051180354042855154,-0.098622603494811,85222000,8000000,0,0,4039000
ALPN,2018-12-31,6.588532053648333,0.04832813796506021,-0.8182592899912539,54873000,10711000,0,0,2155000
ALPN,2019-12-31,4.872940905425642,0.1529822894754699,-1.4199633575354549,54093000,16123000,0,0,4509000
ALRM,2016-12-31,4.7906496385299375,0.03503286291693029,0.053093088068434345,261245000,140634000,10543000,32810000,6700000
ALRM,2017-12-31,3.6837067164011414,0.30494745025276276,0.12563405446962767,371641000,96329000,14177000,44634000,71000000
ALRM,2018-12-31,3.0299322439218814,0.24136403099546452,0.07753909556934893,440985000,146061000,22990000,50510000,67000000
ALRM,2019-12-31,3.2149086351342437,0.17713994899494168,0.15051553348647972,557799000,119629000,34168000,77373000,63000000
ALRN,2016-12-31,5.176369442397445,0,0.16209326869756543,22021000,20715000,0,0,0
ALRN,2017-12-31,10.599059497035372,0,-0.4729167102537816,52688000,11863000,0,0,0
ALRN,2018-12-31,4.054934823091248,0,-1.6095408163265306,30312000,10635000,0,0,0
ALRN,2019-12-31,3.3481760575441,0,-1.8300722831505483,26473000,5311000,0,0,0
ALRS,2016-12-31,0.1375585484437366,0.4137670957361223,0.10082174462705436,2050045000,29767000,0,0,57603000
ALRS,2017-12-31,0.07850008446659346,0.39012038918860525,0.10128761740140307,2136081000,30598000,0,0,57778000
ALRS,2018-12-31,0.06024050014043045,0.35672780992244246,0.15921457589560506,2179070000,24351000,0,0,57954000
ALRS,2019-12-31,0.10811968347529015,0.20344173479672975,0.10338503751819912,2356878000,20806000,0,0,58129000
ALSK,2016-12-31,1.3339124548736463,1.1254189607871712,0.015117435738226331,442360000,21228000,4917000,25062000,177626000
ALSK,2017-12-31,1.0779390496767787,1.1005738703352679,-0.03974100925618328,442786000,4354000,7046000,32535000,168959000
ALSK,2018-12-31,1.385593399619209,0.9953320577450522,0.053787964054475126,455185000,13351000,6737000,31472000,168023000
ALSK,2019-12-31,1.489792926516401,0.9544604229047335,0.028541146626665816,557245000,26662000,8900000,36864000,164800000
ALSN,2016-12-31,1.6023391812865497,2.0027752081406107,0.19888991674375578,4219000000,205000000,126000000,200000000,2165000000
ALSN,2017-12-31,1.515587529976019,3.6777939042089987,0.7314949201741655,4205000000,199000000,154000000,254000000,2534000000
ALSN,2018-12-31,1.7018779342723005,3.840667678300455,0.9696509863429439,4237000000,231000000,170000000,279000000,2531000000
ALSN,2019-12-31,1.645083932853717,3.2509603072983353,0.7733674775928298,4450000000,192000000,199000000,253000000,2539000000
ALT,2016-12-31,0.8202005475327484,0,-0.34429671072592344,38400335,2876113,0,1190553,0
ALT,2017-12-31,6.111378724541312,0,-1.1784343228468663,63030200,8769465,0,10167896,0
ALT,2018-12-31,8.696402022792306,0,-0.8107859971668655,54750542,33718713,0,4470911,0
ALT,2019-12-31,10.041998226356927,0,-0.45079229315301406,54058020,8962686,0,1650275,0
ALTG,2017-12-31,0.733184601016914,5.065615558912387,0.5577794561933535,263454000,0,84200000,53198000,53655000
ALTG,2018-12-31,0.7181528662420382,5.745901639344262,0.12295081967213115,342600000,0,109700000,65900000,70100000
ALTG,2019-12-31,0.7108328479906815,-3.728448275862069,1.5258620689655173,454200000,0,137200000,101200000,86500000
ALTM,2017-12-31,0.04952960930658547,0,-0.03340526931031382,705751000,0,743000,5422000,0
ALTM,2018-12-31,4.750560794145411,0,0.02053211301084627,1857319000,0,5802000,10914000,0
ALTM,2019-12-31,0.9419743559301912,0,1.0470013453232316,1500854000,0,4027000,20656000,0
ALTR,2016-12-31,0.6651878105123256,-2.1580936445200933,-0.29319447249228286,250776000,16874000,1227000,79567000,74806000
ALTR,2017-12-31,0.728683348272841,0.002937730025911439,-1.6824445874799887,287871000,39213000,1980000,92689000,178000
ALTR,2018-12-31,1.2106545523138832,0.10420653350857718,0.05289663109579619,487197000,35345000,2000000,103934000,30604000
ALTR,2019-12-31,2.305659858961443,0.5003961015711559,-0.021262619570518768,743145000,223117000,2400000,114948000,177494000
ALV,2016-12-31,1.594125346473668,0.35994778635918634,0.15422060263243773,8234400000,1226700000,773400000,1996100000,1323600000
ALV,2017-12-31,1.583929782264748,0.3248246635771109,0.10584619959852296,8549900000,959500000,704300000,1737900000,1310700000
ALV,2018-12-31,1.1465363810853255,0.8541699846047672,0.1010776662950576,6721600000,615800000,757900000,1701200000,1609000000
ALV,2019-12-31,1.2455812795618622,0.8183671534230988,0.2188033377583918,6771200000,444700000,740900000,1653500000,1726100000
ALX,2016-12-31,12.91839339165139,2.982496563646927,0.24508495231617283,1451230000,288926000,0,182066000,1052359000
ALX,2017-12-31,16.974380475318313,3.6057681964210433,0.2340684101117879,1632395000,307536000,0,375943000,1240222000
ALX,2018-12-31,14.633003133208849,3.3877695621062673,0.11520491630771822,1285549000,283056000,0,172864000,965826000
ALX,2019-12-31,14.314784297569302,3.829994280417332,0.23696822673214601,1265511000,298063000,0,172468000,970961000
ALXN,2016-12-31,3.133065986146555,0.3322022590811843,0.04594078538728749,13253300000,966000000,374700000,649600000,2888100000
ALXN,2017-12-31,3.1012073490813648,0.30593381385568585,0.049847634683068895,13583300000,584400000,460400000,726500000,2720700000
ALXN,2018-12-31,2.8833049403747872,0.2748409762910107,0.008466716855967617,13931900000,1365500000,472500000,922300000,2519000000
AM,2016-12-31,1.383943661971831,0,0.9456617002629273,17369000,9609000,0,0,0
AM,2017-12-31,0.42307964101476925,0,0.14896207073295745,29759000,5987000,0,0,0
AM,2018-12-31,0.17270244597482784,0,2.158322802242312,47705000,2822000,0,0,0
AM,2019-12-31,0.44843112308124455,0,-0.11297080180975207,6282878000,1235000,0,0,0
AMAG,2016-12-31,2.296614963707783,1.0331403730138091,-0.0026573514885128145,2478426000,274305000,37258000,92375000,965355000
AMAG,2017-12-31,1.7350981931311618,0.9296913358405758,-0.25210947504821296,1900356000,162855000,34443000,91460000,734683000
AMAG,2018-12-31,3.1743067140543024,0.35080860638447475,-0.0880741440156431,1175459000,253256000,26691000,85347000,261933000
AMAG,2019-12-31,1.5205385361729924,0.9682474774481946,-1.630286698891021,791227000,113009000,31553000,94163000,277034000
AMAL,2016-12-31,0.047823751505893165,1.2880673455467937,0.03158467852911965,4042499000,140635000,3110000,0,430570000
AMAL,2017-12-31,0.04244291765419185,0.13870191024629783,0.018112052758618644,4041162000,116459000,14203000,0,46775000
AMAL,2018-12-31,0.023855906080104152,0.037735892012740274,0.10166265592379513,4685489000,80845000,937000,0,16575000
AMAL,2019-12-31,0.030809492830659705,0.15293325992536858,0.09625007646662996,5325338000,113438000,874000,0,75000000
AMAT,2016-10-30,2.2998348017621146,0.43300540390744074,0.23846473603990578,14570000000,3406000000,2050000000,2279000000,3125000000
AMBA,2017-01-31,8.613409074196632,0,0.12715722977164048,512271000,322872000,20145000,38596000,0
AMBA,2018-01-31,9.265966639116387,0,0.0390968649092572,546649000,346672000,23383000,31294000,0
AMBA,2019-01-31,10.49609204827922,0,-0.07258116422599878,466853000,194047000,18252000,26212000,0
AMBA,2020-01-31,8.440873290554318,0,-0.09996607688050135,527276000,231403000,22971000,19687000,0
AMBC,2016-12-31,0.27075795596577834,7.159251280986094,0.043667885319800176,22635702000,91025000,0,1348158000,12270341000
AMBC,2017-12-31,0.3613177811694033,9.522686924210873,-0.2382076359666017,23192374000,623703000,0,1240505000,13152240000
AMBC,2018-12-31,0.6958109559613319,5.149497487437186,0.11683417085427136,14589000000,63000000,0,2475000000,8198000000
AMBC,2019-12-31,0.8078358208955224,4.993906567366283,-0.14624238320920785,13320000000,24000000,0,2456000000,7376000000
AMC,2016-12-31,0.5748402287251934,1.863953025477707,0.05558320063694268,8641800000,207100000,29000000,222300000,3745800000
AMC,2017-12-31,0.6189868028948489,1.9977750426055672,-0.23063813671653097,9805900000,310000000,34000000,298000000,4220100000
AMC,2018-12-31,0.5882840147579248,3.368488838008014,0.07877790497996566,9495800000,313300000,35200000,284200000,4707800000
AMC,2019-12-31,0.34817918477136356,3.8983692966562344,-0.12279690331082194,13675800000,265000000,37500000,265900000,4733400000
AMCR,2016-06-30,0.8759738834631845,4.360887868350555,0.3113917591529532,8682100000,515700000,1244400000,1339300000,3418500000
AMCR,2017-06-30,0.8146596599077884,4.349581302337207,0.7049118860142483,9083300000,561500000,1305500000,1328000000,3480100000
AMCR,2018-06-30,0.7161536635543598,4.285349505266518,0.917969996808171,9057500000,620800000,1358800000,1379000000,2685200000
AMCR,2019-06-30,1.1471443040204323,0.9457479051524336,0.07669816366553753,17165000000,601600000,1953800000,1864300000,5304700000
AMCX,2016-12-31,1.777805608597138,-86.3394388670966,-8.992420716707665,4480595000,481389000,0,701163000,2597263000
AMCX,2017-12-31,2.513101698423066,22.9669863054304,3.4926784443917476,5032985000,558783000,0,775891000,3099257000
AMCX,2018-12-31,2.4622012713485097,9.751866237211065,1.4089522546419098,5278563000,554886000,0,845108000,3088221000
AMCX,2019-12-31,2.897146984740322,4.566034476802432,0.5714882221030639,5596686000,816170000,0,864426000,3039979000
AMD,2016-12-31,1.8796433878157504,3.449519230769231,-1.1971153846153846,3321000000,1264000000,751000000,311000000,1435000000
AMD,2017-12-30,1.7409120951751487,2.2231543624161074,-0.05536912751677853,3552000000,1185000000,694000000,457000000,1325000000
AMD,2018-12-29,1.784274193548387,0.8799368088467614,0.26619273301737756,4556000000,1078000000,845000000,1251000000,1114000000
AMD,2019-12-28,1.9487070792708774,0.17191368942341706,0.12062256809338522,6028000000,1466000000,982000000,1866000000,486000000
AME,2016-12-31,2.0857902234972268,0.6333903779901999,0.157271904027406,7100674000,717259000,492104000,592326000,2062644000
AME,2017-12-31,1.6990584571554534,0.46334062711274837,0.16919863353984835,7796064000,646300000,540504000,682176000,1866166000
AME,2018-12-31,1.458757579224345,0.5360393236839338,0.18339163237796452,8662288000,353975000,624744000,791105000,2273837000
AME,2019-12-31,1.4207382502324917,0.44400264920754445,0.168370315113385,9844559000,393030000,624567000,817799000,2271292000
AMED,2016-12-31,1.1850695899596355,0.19080492739073843,0.08096644306968881,734029000,30197000,0,169056000,87809000
AMED,2017-12-31,1.4468199867945057,0.15175589583968052,0.058800242955361806,813482000,86363000,0,206596000,78203000
AMED,2018-12-31,1.0073805713874755,0.011991727265553946,0.24782072419650236,717118000,20229000,0,192472000,5775000
AMED,2019-12-31,1.072217481334667,0.35999063158716527,0.198037317511125,1262745000,30294000,0,241596000,230556000
AMEH,2016-12-31,1.6030610539508972,0,0.13133859450180912,349998962,55875319,0,22275896,0
AMEH,2017-12-31,1.3153004809702422,0,0.16131391129123518,490635793,99749199,0,20117304,0
AMEH,2018-12-31,2.4002171518557986,0,0.06001247373021605,512999049,106891503,0,57459089,0
AMEH,2019-12-31,3.1213830182648783,0,0.07369680216830633,728713347,103189328,0,98950324,0
AMG,2016-12-31,1.8018018018018018,0.5828268316941099,0.1306221681953807,8749100000,430800000,0,406200000,2109600000
AMG,2017-12-31,1.7023494082317612,0.48524410025639686,0.18039349065982943,8702100000,439500000,0,446200000,1854700000
AMG,2018-12-31,2.224614212230901,0.5291837797188639,0.07045756927170706,8219100000,565500000,0,416800000,1829600000
AMG,2019-12-31,2.1726238830219335,0.6106553191489361,0.00534468085106383,7653500000,539600000,0,431900000,1793800000
AMGN,2017-12-31,5.485144124168515,1.3545422130660434,0.07840418366942672,79954000000,3800000000,2834000000,3237000000,34190000000
AMH,2016-12-31,2.265459408823629,0.697084792463613,0.001596874086180158,8107210000,118799000,0,22818000,2922574000
AMH,2017-12-31,0.8429811013781965,0.45913332925506556,0.015730267252772007,8608768000,46156000,0,30144000,2364190000
